54.2078265,15.7229545
52.0118896,20.2103276
53.1098686,17.8412608
54.6322033,18.5101755
49.8434418,22.5111033
54.4277931,16.3734688
53.5712097,20.4753079
52.90127,14.4175763
52.9284107,15.9719919
49.1438965,22.3334337
54.7688426,18.4814313
54.1937937,18.3229726
53.6320903,16.0137429
53.3128671,19.4521461
51.0257639,18.9374259
54.1177463,21.7966152
54.6411747,18.1311551
54.6411747,18.1311551
50.9426407,21.1617519
54.3514872,19.2238535
52.6118918,14.662814
53.318984,15.7819735
52.5519593,19.6605153
54.1174538,21.7967417
54.1048933,15.9377644
53.1776584,15.1825703
53.779466,21.8641772
50.4346352,22.7595437
52.5561256,17.3782409
51.9951664,16.9786788
53.6873585,21.547676
54.395931,16.3445755
54.054356,14.923189
51.5023921,23.5441783
53.2322086,15.7541777
54.0904192,15.0507633
54.766295,17.5895738
53.4114016,15.8931657
53.2721911,15.7692359
53.2334768,15.7711336
53.3145423,15.7742444
51.99839919,20.22453162
54.03568486,14.802092
50.09484717,19.94156065
49.96342969,19.89070338
53.5986905,19.54841852
53.8325147,20.41880632
50.09312889,18.26179976
50.46502329,18.90934034
53.5184238,15.44460102
53.48256284,22.64540191
50.50702426,16.92161419
50.89419651,14.82219602
54.80731935,18.36998069
54.71520372,18.63327095
54.81745821,18.34780725
53.81946343,19.8230871
49.4426214,19.04410084
49.77981119,19.05393172
54.82801271,18.07836821
54.82885364,18.06918073
54.82837223,18.09092476
50.51999653,18.71460833
51.3277297,14.98242017
54.58054035,16.87376738
50.87108018,15.87967951
53.90420076,16.83006895
53.92151209,14.43461747
54.09179735,15.06691639
51.82387266,19.47204161
52.21344825,20.96455643
53.7396983,14.26988922
50.4759213,22.48145377
54.1530867,19.39398708
50.71987539,23.23909061
54.59945306,18.80644893
54.5988441,18.80648373
53.81605566,22.35365677
50.17241703,19.74092328
49.45488527,21.53846205
53.42881386,22.53361651
49.7613308,19.11560055
54.80601451,18.38483202
54.80863128,18.37574527
54.70379054,18.65953863
53.24200963,14.42680331
53.69992172,19.94654069
54.34467752,18.87237771
54.25176978,18.11650406
54.38025697,19.42436563
49.74882147,20.73106042
49.53704244,19.23468429
51.39882076,22.96968466
51.3989386,22.97022867
50.45847829,23.16666525
53.54157778,20.67502643
54.52660225,16.52451889
54.66433582,17.05933223
54.46170718,18.55555254
54.37188517,18.63016873
54.09324409,22.91558536
50.43338381,16.23128867
53.73137323,21.51939431
50.82912818,15.54456179
50.89582307,15.74256804
49.7349657,18.62903679
51.10821562,20.35605146
53.99699669,14.64901872
53.31135365,19.4578492
51.59490633,18.93888421
50.50969851,16.92577947
54.24062428,15.86076355
50.24348597,19.04870569
53.8402142,21.14289736
49.75750923,22.28905497
54.03480132,14.79962368
52.81634343,15.36654031
54.01451475,17.92220106
50.87401275,15.86289314
49.70593061,18.90333737
49.72953544,18.81281635
49.59697695,19.4321141
51.47579221,19.97719917
53.64558883,19.57737895
49.70274871,18.90298211
52.27964591,22.06325655
52.88006539,18.78174453
49.10822875,22.65116088
49.63919988,20.23761978
54.66168999,17.04011489
49.28304228,19.96757364
54.57702841,16.87741774
54.03426955,23.3728231
50.12979201,19.2164546
54.50735193,16.47400706
54.50775198,16.47202325
50.8559822,16.31622189
54.58632418,16.87444868
50.6418255,16.4706097
51.11592431,17.09146151
52.40348975,16.98310251
49.54994494,19.30744697
49.48819899,20.34068624
53.84386889,18.35702766
52.30665301,20.61188154
